ticker,entry_date,entry_price,exit_date,exit_price,pnl,pnl_pct,is_whipsaw
KRW-ETH,2020-11-04,449185.4375,2020-11-15,496751.5,0.6406259536743164,10.589408874511719,0.0
KRW-BTC,2020-11-12,17754940.0,2020-11-23,20089950.0,0.8605084419250488,13.151323318481445,0.0
KRW-ETH,2020-11-17,511031.9375,2020-11-26,582708.5,0.924807071685791,14.025842666625977,0.0
KRW-XRP,2020-11-17,325.785888671875,2020-11-26,599.7000122070312,5.56028938293457,84.07795715332031,0.0
KRW-TRX,2020-11-18,29.833480834960938,2020-11-26,32.983497619628906,0.6953768730163574,10.558664321899414,0.0
KRW-XRP,2020-11-28,673.7891235351562,2020-11-29,664.66748046875,-0.1208658218383789,-1.3537824153900146,0.0
KRW-ETH,2020-12-01,687817.125,2020-12-04,625187.25,-0.7854247093200684,-9.105598449707031,0.0
KRW-ETH,2020-12-13,632403.5,2020-12-21,678460.5625,0.6062097549438477,7.282865047454834,0.0
KRW-XRP,2020-12-17,676.9757080078125,2020-12-21,573.7130126953125,-1.282646656036377,-15.253532409667969,0.0
KRW-ETH,2020-12-25,704752.0,2020-12-25,687356.125,-0.20941400527954102,-2.468365430831909,1.0
KRW-ETH,2020-12-27,727281.0,2021-01-01,802598.5,0.8330936431884766,10.356033325195312,0.0
KRW-BTC,2020-12-13,21003384.0,2021-01-11,40073952.0,7.60588264465332,90.79759979248047,0.0
KRW-ETH,2021-01-02,821857.1875,2021-01-11,1226386.5,4.110552787780762,49.22135925292969,0.0
KRW-XRP,2021-01-06,270.18243408203125,2021-01-11,325.8370056152344,1.7178125381469727,20.598888397216797,0.0
KRW-TRX,2021-01-04,35.96178436279297,2021-01-11,32.88355255126953,-0.7197461128234863,-8.559727668762207,0.0
KRW-ETH,2021-01-14,1338844.625,2021-01-21,1255871.75,-0.7207193374633789,-6.197351455688477,0.0
KRW-ETH,2021-01-24,1411652.125,2021-01-27,1403298.0,-0.07287883758544922,-0.5917966365814209,0.0
KRW-TRX,2021-01-24,33.4335823059082,2021-01-27,31.884048461914062,-0.5319414138793945,-4.634660720825195,0.0
KRW-ETH,2021-01-28,1486287.625,2021-01-31,1443278.0,-0.32973480224609375,-2.893763780593872,0.0
KRW-XRP,2021-01-29,304.78314208984375,2021-02-02,397.8009948730469,3.4128732681274414,30.51935386657715,0.0
KRW-XRP,2021-02-12,588.8243408203125,2021-02-15,603.697998046875,0.36161136627197266,2.5259971618652344,0.0
KRW-TRX,2021-02-01,37.48772048950195,2021-02-15,55.672149658203125,5.373636245727539,48.5076904296875,0.0
KRW-TRX,2021-02-16,60.9117546081543,2021-02-16,57.97099685668945,-0.7739601135253906,-4.827898979187012,1.0
KRW-ETH,2021-02-01,1483525.875,2021-02-22,2024987.0,4.041869163513184,36.498260498046875,0.0
KRW-BTC,2021-02-01,37532680.0,2021-02-23,55077448.0,5.178199768066406,46.74531173706055,0.0
KRW-XRP,2021-03-04,534.5098876953125,2021-03-10,532.7334594726562,-0.05928325653076172,-0.3323495388031006,0.0
KRW-TRX,2021-03-08,59.77827835083008,2021-03-10,59.270347595214844,-0.13949203491210938,-0.849694013595581,0.0
KRW-ETH,2021-03-06,1833110.375,2021-03-12,2053972.5,1.8602466583251953,12.048494338989258,0.0
KRW-BTC,2021-03-08,59711832.0,2021-03-15,64454756.0,1.2237310409545898,7.94302225112915,0.0
KRW-ETH,2021-03-13,2101946.75,2021-03-15,2074962.0,-0.21407222747802734,-1.2838006019592285,0.0
KRW-TRX,2021-03-19,63.73311233520508,2021-03-24,68.86554718017578,1.2933940887451172,8.053016662597656,0.0
KRW-BTC,2021-03-27,66948388.0,2021-04-07,72813576.0,1.4357376098632812,8.760762214660645,0.0
KRW-ETH,2021-03-29,2057135.625,2021-04-07,2553722.5,3.9705581665039062,24.139726638793945,0.0
KRW-TRX,2021-03-31,81.73429107666016,2021-04-07,143.92799377441406,12.533626556396484,76.09254455566406,0.0
KRW-ETH,2021-04-07,2883355.0,2021-04-07,2553722.5,-2.588796615600586,-11.432254791259766,1.0
KRW-BTC,2021-04-07,79411224.0,2021-04-07,72813576.0,-1.8150177001953125,-8.308208465576172,1.0
KRW-BTC,2021-04-10,77669336.0,2021-04-16,79311320.0,0.43306922912597656,2.1140694618225098,0.0
KRW-XRP,2021-03-26,678.2293090820312,2021-04-16,2023.9874267578125,32.696495056152344,198.4222869873047,0.0
KRW-TRX,2021-04-13,177.88232421875,2021-04-18,193.9029998779297,1.8791828155517578,9.006333351135254,0.0
KRW-BTC,2021-04-30,65093988.0,2021-05-04,66795584.0,0.7331314086914062,2.6140570640563965,0.0
KRW-TRX,2021-04-30,150.2896270751953,2021-05-04,149.9250030517578,-0.08367538452148438,-0.24261474609375,0.0
KRW-TRX,2021-05-05,157.44659423828125,2021-05-10,160.91949462890625,0.6208477020263672,2.2057652473449707,0.0
KRW-BTC,2021-05-06,70331984.0,2021-05-11,69706128.0,-0.27068519592285156,-0.8898615837097168,0.0
KRW-ETH,2021-04-26,2970160.75,2021-05-12,4744626.5,17.06802749633789,59.74308395385742,0.0
KRW-XRP,2021-06-14,1042.101806640625,2021-06-16,983.5079956054688,-1.8769454956054688,-5.622654914855957,0.0
KRW-BTC,2021-06-14,46798172.0,2021-06-17,44831572.0,-1.4069862365722656,-4.202300071716309,0.0
KRW-BTC,2021-06-29,40779592.0,2021-07-01,39300340.0,-1.1863117218017578,-3.6274313926696777,0.0
KRW-BTC,2021-07-04,41166004.0,2021-07-05,39486248.0,-1.3159103393554688,-4.0804443359375,0.0
KRW-ETH,2021-06-29,2536077.75,2021-07-05,2572713.0,0.449859619140625,1.444566249847412,0.0
KRW-XRP,2021-07-04,806.7747192382812,2021-07-05,765.6170043945312,-1.6412086486816406,-5.101513862609863,0.0
KRW-BTC,2021-07-06,40565220.0,2021-07-06,39794092.0,-0.6267356872558594,-1.9009590148925781,1.0
KRW-ETH,2021-07-06,2651685.75,2021-07-08,2517740.5,-1.597768783569336,-5.051326751708984,0.0
KRW-BTC,2021-07-23,38422576.0,2021-08-01,46250860.0,6.251918792724609,20.37417984008789,0.0
KRW-XRP,2021-07-24,722.7020874023438,2021-08-02,855.5719604492188,5.640073776245117,18.385147094726562,0.0
KRW-ETH,2021-07-24,2527625.5,2021-08-12,3570214.0,12.672842025756836,41.24774932861328,0.0
KRW-ETH,2021-08-12,3729658.0,2021-08-12,3570214.0,-1.8990516662597656,-4.275030136108398,1.0
KRW-BTC,2021-08-11,53270220.0,2021-08-17,52633668.0,-0.4567298889160156,-1.1949479579925537,0.0
KRW-XRP,2021-08-09,943.9800415039062,2021-08-17,1299.3499755859375,13.792316436767578,37.645912170410156,0.0
KRW-TRX,2021-07-24,66.64732360839844,2021-08-17,99.94999694824219,15.355438232421875,49.968505859375,0.0
KRW-ETH,2021-08-17,3787280.75,2021-08-17,3547225.5,-2.8048095703125,-6.338459014892578,1.0
KRW-BTC,2021-08-20,56984900.0,2021-08-24,56105932.0,-0.6825752258300781,-1.5424549579620361,0.0
KRW-TRX,2021-08-29,104.27577209472656,2021-09-07,102.94849395751953,-0.5646934509277344,-1.2728512287139893,0.0
KRW-TRX,2021-09-10,114.01811981201172,2021-09-10,111.94400024414062,-0.8164253234863281,-1.8191158771514893,1.0
KRW-TRX,2021-09-12,119.51531982421875,2021-09-17,128.9355010986328,3.315753936767578,7.88198709487915,0.0
KRW-ETH,2021-09-15,4216651.0,2021-09-19,4083957.0,-1.3534622192382812,-3.146904706954956,0.0
KRW-BTC,2021-09-18,58210724.0,2021-09-20,53774100.0,-3.3320693969726562,-7.621664047241211,0.0
KRW-ETH,2021-10-01,3771273.5,2021-10-10,4238879.5,5.183929443359375,12.399148941040039,0.0
KRW-TRX,2021-10-01,112.64057922363281,2021-10-11,118.94049835205078,2.326812744140625,5.592942237854004,0.0
KRW-XRP,2021-10-03,1302.9659423828125,2021-10-12,1354.322509765625,1.6335716247558594,3.941512107849121,0.0
KRW-ETH,2021-10-13,4401573.5,2021-10-18,4628684.5,2.2994956970214844,5.15977144241333,0.0
KRW-BTC,2021-10-01,54942340.0,2021-10-21,76357800.0,16.34125518798828,38.978065490722656,0.0
KRW-TRX,2021-10-15,121.029052734375,2021-10-22,121.93899536132812,0.3158302307128906,0.7518410682678223,0.0
KRW-ETH,2021-10-23,5016091.5,2021-10-27,4817590.0,-1.9621467590332031,-3.9572954177856445,0.0
KRW-ETH,2021-10-27,5091772.0,2021-10-27,4817590.0,-2.6584091186523438,-5.38480281829834,1.0
KRW-ETH,2021-10-29,5337074.5,2021-10-31,5059469.0,-2.5104141235351562,-5.20145320892334,0.0
KRW-ETH,2021-10-31,5221538.5,2021-10-31,5059469.0,-1.5045700073242188,-3.1038641929626465,1.0
KRW-BTC,2021-10-31,74290952.0,2021-10-31,72354800.0,-1.2573013305664062,-2.60617733001709,1.0
KRW-TRX,2021-10-30,122.72594451904297,2021-11-06,123.93799591064453,0.4482002258300781,0.9876132011413574,0.0
KRW-XRP,2021-10-31,1330.33056640625,2021-11-10,1459.27001953125,4.4393310546875,9.69228744506836,0.0
KRW-XRP,2021-11-10,1557.1002197265625,2021-11-10,1459.27001953125,-3.220325469970703,-6.282848358154297,1.0
KRW-BTC,2021-11-07,75118448.0,2021-11-12,78125912.0,1.8634910583496094,4.003632068634033,0.0
KRW-ETH,2021-11-01,5172675.0,2021-11-12,5681158.0,4.502815246582031,9.830177307128906,0.0
KRW-TRX,2021-11-09,135.72116088867188,2021-11-12,130.9344940185547,-1.6859207153320312,-3.526836633682251,0.0
KRW-TRX,2021-11-13,133.33091735839844,2021-11-16,134.9324951171875,0.5529975891113281,1.2012004852294922,0.0
KRW-BTC,2021-11-30,73170680.0,2021-11-30,70666648.0,-1.6966552734375,-3.4221768379211426,1.0
KRW-BTC,2021-12-01,72412584.0,2021-12-02,70503728.0,-1.2787055969238281,-2.6360809803009033,0.0
KRW-ETH,2021-11-30,5621899.5,2021-12-03,5353322.0,-2.3253135681152344,-4.777341842651367,0.0
KRW-TRX,2021-12-08,116.9916000366211,2021-12-13,105.9469985961914,-4.444755554199219,-9.440505981445312,0.0
KRW-BTC,2021-12-15,61322272.0,2021-12-16,59787092.0,-1.1673927307128906,-2.503460645675659,0.0
KRW-XRP,2021-12-15,1040.061767578125,2021-12-16,1004.4974975585938,-1.5861587524414062,-3.419440984725952,0.0
KRW-XRP,2021-12-17,1033.400146484375,2021-12-17,999.5,-1.5218620300292969,-3.2804489135742188,1.0
KRW-XRP,2021-12-18,1029.4073486328125,2021-12-24,1114.4425048828125,3.665069580078125,8.260595321655273,0.0
KRW-BTC,2021-12-26,61953300.0,2021-12-28,58244860.0,-2.7492408752441406,-5.985861778259277,0.0
KRW-XRP,2022-01-14,957.9291381835938,2022-01-16,940.5294799804688,-0.8371963500976562,-1.8163800239562988,0.0
KRW-ETH,2022-01-16,4089270.5,2022-01-17,3915041.5,-1.9212455749511719,-4.2606353759765625,0.0
KRW-TRX,2022-01-15,83.21675109863281,2022-01-18,82.65864562988281,-0.3232688903808594,-0.6706655025482178,0.0
KRW-TRX,2022-02-01,74.04776763916016,2022-02-02,72.06394958496094,-1.2027168273925781,-2.6791036128997803,0.0
KRW-TRX,2022-02-02,74.51054382324219,2022-02-02,72.06394958496094,-1.4807968139648438,-3.2835543155670166,1.0
KRW-ETH,2022-02-04,3418791.25,2022-02-10,3752123.0,4.209175109863281,9.749984741210938,0.0
KRW-BTC,2022-02-06,51437304.0,2022-02-11,51856056.0,0.3315620422363281,0.8141040802001953,0.0
KRW-XRP,2022-02-04,758.9192504882812,2022-02-11,928.5354614257812,9.67666244506836,22.349702835083008,0.0
KRW-TRX,2022-02-04,74.10901641845703,2022-02-11,78.16089630126953,2.3508262634277344,5.467462539672852,0.0
KRW-XRP,2022-02-15,993.9475708007812,2022-02-17,935.531982421875,-2.8159866333007812,-5.877131462097168,0.0
KRW-TRX,2022-03-07,74.49409484863281,2022-03-07,72.9635009765625,-1.0084342956542969,-2.054649591445923,1.0
KRW-TRX,2022-03-09,76.75511932373047,2022-03-10,74.16289520263672,-1.595367431640625,-3.3772647380828857,0.0
KRW-XRP,2022-03-11,946.2964477539062,2022-03-15,948.5254516601562,0.08560562133789062,0.23554563522338867,0.0
KRW-BTC,2022-03-24,52663588.0,2022-03-31,55324324.0,2.3090744018554688,5.052328109741211,0.0
KRW-XRP,2022-03-28,1049.167236328125,2022-03-31,999.5,-2.208301544189453,-4.7339677810668945,0.0
KRW-BTC,2022-04-01,56407132.0,2022-04-02,56021972.0,-0.3384819030761719,-0.6828188896179199,0.0
KRW-TRX,2022-03-20,75.70230865478516,2022-04-04,86.75659942626953,6.717365264892578,14.602315902709961,0.0
KRW-XRP,2022-04-05,1030.00830078125,2022-04-05,1009.4949951171875,-1.0099945068359375,-1.991569995880127,1.0
KRW-ETH,2022-03-21,3579748.5,2022-04-06,3896051.0,4.055568695068359,8.835887908935547,0.0
KRW-BTC,2022-04-28,50835224.0,2022-04-29,49706132.0,-1.1017227172851562,-2.221083641052246,0.0
KRW-ETH,2022-04-28,3741653.5,2022-04-29,3626186.0,-1.5212936401367188,-3.086000680923462,0.0
KRW-BTC,2022-05-02,49965828.0,2022-05-02,49495240.0,-0.49847412109375,-0.9418189525604248,1.0
KRW-ETH,2022-05-02,3676721.75,2022-05-03,3590204.0,-1.1497421264648438,-2.3531198501586914,0.0
KRW-TRX,2022-05-06,105.9754638671875,2022-05-09,99.15039825439453,-3.078033447265625,-6.440234184265137,0.0
KRW-TRX,2022-05-10,107.12677001953125,2022-05-10,101.9489974975586,-2.301464080810547,-4.833311080932617,1.0
KRW-TRX,2022-05-21,95.9310302734375,2022-05-28,102.94849395751953,3.3474578857421875,7.31511116027832,0.0
KRW-XRP,2022-05-31,544.1627807617188,2022-06-01,505.7469787597656,-3.3348655700683594,-7.0596160888671875,0.0
KRW-XRP,2022-06-06,508.92449951171875,2022-06-10,492.75347900390625,-1.4868354797363281,-3.177487850189209,0.0
KRW-BTC,2022-06-26,28249876.0,2022-06-27,27025480.0,-2.0031509399414062,-4.334163665771484,0.0
KRW-ETH,2022-06-24,1543880.375,2022-06-28,1497251.0,-1.40283203125,-3.020268678665161,0.0
KRW-XRP,2022-06-24,443.28802490234375,2022-06-28,441.77899169921875,-0.17839813232421875,-0.3404200077056885,0.0
KRW-ETH,2022-06-28,1593923.0,2022-06-28,1497251.0,-2.741870880126953,-6.065034866333008,1.0
KRW-TRX,2022-06-26,85.8031234741211,2022-06-29,85.45724487304688,-0.20704269409179688,-0.4031062126159668,0.0
KRW-BTC,2022-07-07,27638216.0,2022-07-10,27303340.0,-0.5555877685546875,-1.2116432189941406,0.0
KRW-XRP,2022-07-08,458.2265930175781,2022-07-10,425.7869873046875,-3.139495849609375,-7.079380989074707,0.0
KRW-TRX,2022-07-05,89.35369110107422,2022-07-10,88.45574951171875,-0.46456146240234375,-1.0049283504486084,0.0
KRW-TRX,2022-07-14,88.66133117675781,2022-07-20,88.85555267333984,0.07265090942382812,0.21905899047851562,0.0
KRW-TRX,2022-07-20,92.2736587524414,2022-07-20,88.85555267333984,-1.6370887756347656,-3.704315423965454,1.0
KRW-XRP,2022-07-14,439.8819885253906,2022-07-22,473.76300048828125,3.288982391357422,7.702291011810303,0.0
KRW-TRX,2022-07-22,90.77117919921875,2022-07-22,89.0554428100586,-0.8721389770507812,-1.89017653465271,1.0
KRW-BTC,2022-07-14,27171970.0,2022-07-23,29707138.0,3.9886093139648438,9.330081939697266,0.0
KRW-ETH,2022-07-15,1610491.5,2022-07-25,1931034.0,8.533077239990234,19.903396606445312,0.0
KRW-BTC,2022-07-28,31463324.0,2022-08-01,30835574.0,-0.9469146728515625,-1.9951820373535156,0.0
KRW-ETH,2022-07-28,2290802.0,2022-08-01,2165916.5,-2.547210693359375,-5.451607704162598,0.0
KRW-XRP,2022-07-30,498.5232238769531,2022-08-02,496.7514953613281,-0.18770599365234375,-0.3553926944732666,0.0
KRW-TRX,2022-07-27,89.07083892822266,2022-08-03,91.054443359375,1.0079193115234375,2.226996421813965,0.0
KRW-TRX,2022-08-13,94.64871978759766,2022-08-15,92.75360107421875,-0.9360122680664062,-2.002263069152832,0.0
KRW-BTC,2022-08-08,30970346.0,2022-08-16,32065958.0,1.5906257629394531,3.537619113922119,0.0
KRW-ETH,2022-08-08,2290275.25,2022-08-16,2522738.0,4.606414794921875,10.149991989135742,0.0
KRW-XRP,2022-08-13,510.2249755859375,2022-08-19,459.7699890136719,-4.532909393310547,-9.888773918151855,0.0
KRW-ETH,2022-08-30,2185770.5,2022-08-30,2101948.5,-1.8009300231933594,-3.83489727973938,1.0
KRW-BTC,2022-09-12,30283544.0,2022-09-13,28356814.0,-2.905902862548828,-6.362300872802734,0.0
KRW-ETH,2022-08-31,2168847.75,2022-09-13,2182908.0,0.27111053466796875,0.6482839584350586,0.0
KRW-XRP,2022-09-09,486.1498718261719,2022-09-13,466.7664794921875,-1.8295364379882812,-3.98712158203125,0.0
KRW-TRX,2022-09-09,86.99732208251953,2022-09-13,85.25735473632812,-0.9290313720703125,-2.0000219345092773,0.0
KRW-BTC,2022-09-13,31196936.0,2022-09-13,28356814.0,-4.044925689697266,-9.103846549987793,1.0
KRW-TRX,2022-09-17,87.45866394042969,2022-09-18,86.05694580078125,-0.7096519470214844,-1.6027212142944336,0.0
KRW-TRX,2022-09-18,87.76490783691406,2022-09-18,86.05694580078125,-0.8735847473144531,-1.9460678100585938,1.0
KRW-XRP,2022-09-17,516.9507446289062,2022-09-26,671.6640014648438,12.828903198242188,29.92803955078125,0.0
KRW-BTC,2022-09-27,27975800.0,2022-10-02,27677154.0,-0.5111122131347656,-1.0675132274627686,0.0
KRW-ETH,2022-10-06,1951713.0,2022-10-07,1894552.25,-1.3583831787109375,-2.928745746612549,0.0
KRW-XRP,2022-10-04,689.2581787109375,2022-10-10,707.64599609375,1.1937446594238281,2.6677727699279785,0.0
KRW-TRX,2022-10-12,89.94881439208984,2022-10-12,88.55569458007812,-0.7510528564453125,-1.5487909317016602,1.0
KRW-XRP,2022-10-14,730.4120483398438,2022-10-14,703.6480102539062,-1.7075691223144531,-3.6642372608184814,1.0
KRW-TRX,2022-10-14,90.33989715576172,2022-10-15,89.1553955078125,-0.6116561889648438,-1.3111591339111328,0.0
KRW-TRX,2022-10-17,90.00697326660156,2022-10-19,89.1553955078125,-0.4460487365722656,-0.946122407913208,0.0
KRW-TRX,2022-10-19,90.42437744140625,2022-10-19,89.1553955078125,-0.6714401245117188,-1.4033615589141846,1.0
KRW-ETH,2022-10-20,1873678.0,2022-10-20,1851573.75,-0.5694160461425781,-1.179724931716919,1.0
KRW-TRX,2022-10-29,90.4676742553711,2022-10-30,88.65564727783203,-0.9105033874511719,-2.0029544830322266,0.0
KRW-BTC,2022-10-28,28905050.0,2022-10-31,28763610.0,-0.23920822143554688,-0.48932433128356934,0.0
KRW-BTC,2022-10-31,29208726.0,2022-10-31,28763610.0,-0.7137870788574219,-1.523911952972412,1.0
KRW-ETH,2022-10-26,2186661.0,2022-11-02,2155921.5,-0.6456489562988281,-1.405775547027588,0.0
KRW-XRP,2022-11-04,653.3965454101562,2022-11-06,663.66796875,0.6652069091796875,1.5720009803771973,0.0
KRW-TRX,2022-11-06,90.19536590576172,2022-11-07,87.55619812011719,-1.3055419921875,-2.9260575771331787,0.0
KRW-TRX,2022-11-09,88.2319564819336,2022-11-09,77.06144714355469,-5.555412292480469,-12.66038990020752,1.0
KRW-BTC,2022-11-23,23013650.0,2022-11-27,22634676.0,-0.7151641845703125,-1.646733283996582,0.0
KRW-ETH,2022-11-24,1672107.25,2022-11-28,1608195.5,-1.6321029663085938,-3.822225332260132,0.0
KRW-XRP,2022-11-27,561.0911865234375,2022-11-28,534.7324829101562,-1.9836692810058594,-4.697757720947266,0.0
KRW-TRX,2022-11-21,71.94569396972656,2022-11-29,72.66364288330078,0.3995170593261719,0.9979009628295898,0.0
KRW-BTC,2022-12-04,22964726.0,2022-12-05,22713636.0,-0.470458984375,-1.093369722366333,0.0
KRW-ETH,2022-12-05,1730531.375,2022-12-05,1687156.0,-1.0692901611328125,-2.506476640701294,1.0
KRW-BTC,2022-12-05,23081846.0,2022-12-05,22713636.0,-0.6909446716308594,-1.5952348709106445,1.0
KRW-BTC,2022-12-11,22901930.0,2022-12-11,22763612.0,-0.2857246398925781,-0.6039559841156006,1.0
KRW-BTC,2022-12-12,22887014.0,2022-12-15,22930528.0,0.05675506591796875,0.19012689590454102,0.0
KRW-TRX,2022-12-21,72.44617462158203,2022-12-23,70.76460266113281,-0.9608230590820312,-2.3211300373077393,0.0
KRW-BTC,2023-01-08,21631062.0,2023-01-18,25705140.0,7.565624237060547,18.834388732910156,0.0
KRW-ETH,2023-01-06,1616473.25,2023-01-18,1880059.5,6.547389984130859,16.306257247924805,0.0
KRW-XRP,2023-01-14,492.04168701171875,2023-01-18,471.76397705078125,-1.6799850463867188,-4.121136665344238,0.0
KRW-TRX,2023-01-09,71.19983673095703,2023-01-18,73.26335144042969,1.1471366882324219,2.8982043266296387,0.0
KRW-TRX,2023-01-18,77.69747161865234,2023-01-18,73.26335144042969,-2.5346107482910156,-5.706906318664551,1.0
KRW-ETH,2023-01-22,2058141.375,2023-01-24,1950524.25,-2.27069091796875,-5.228847503662109,0.0
KRW-TRX,2023-01-21,78.70777893066406,2023-01-24,75.2623519897461,-1.9044837951660156,-4.377490043640137,0.0
KRW-TRX,2023-01-24,79.29859924316406,2023-01-24,75.2623519897461,-2.1231155395507812,-5.089932441711426,1.0
KRW-ETH,2023-01-25,2025293.0,2023-01-25,2006996.0,-0.39986419677734375,-0.9034276008605957,1.0
KRW-XRP,2023-01-23,509.0573425292969,2023-01-28,515.7420043945312,0.5433273315429688,1.3131499290466309,0.0
KRW-BTC,2023-01-23,28804274.0,2023-01-30,28691646.0,-0.1897125244140625,-0.39101243019104004,0.0
KRW-BTC,2023-02-01,29525502.0,2023-02-05,28975504.0,-0.7920722961425781,-1.862788200378418,0.0
KRW-ETH,2023-02-01,2024543.75,2023-02-05,2056971.0,0.6425285339355469,1.601707935333252,0.0
KRW-XRP,2023-02-04,522.2379150390625,2023-02-05,503.74798583984375,-1.4867973327636719,-3.540515899658203,0.0
KRW-TRX,2023-02-07,82.88098907470703,2023-02-09,80.75959777832031,-1.0695228576660156,-2.559560537338257,0.0
KRW-XRP,2023-02-09,513.8304443359375,2023-02-09,492.75347900390625,-1.7107315063476562,-4.101932048797607,1.0
KRW-XRP,2023-02-17,507.5698547363281,2023-02-19,501.7489929199219,-0.482147216796875,-1.1468112468719482,0.0
KRW-ETH,2023-02-16,2215757.25,2023-02-21,2151923.5,-1.18072509765625,-2.8809010982513428,0.0
KRW-BTC,2023-02-19,32045628.0,2023-02-22,31603190.0,-0.5727577209472656,-1.3806521892547607,0.0
KRW-TRX,2023-02-11,83.43807220458984,2023-02-22,90.95449829101562,3.608867645263672,9.008383750915527,0.0
KRW-XRP,2023-02-20,507.9270935058594,2023-02-23,508.7454833984375,0.044475555419921875,0.16112327575683594,0.0
KRW-ETH,2023-03-01,2182684.0,2023-03-03,2082958.0,-1.8759498596191406,-4.568964004516602,0.0
KRW-TRX,2023-03-02,92.69171142578125,2023-03-03,89.1553955078125,-1.569793701171875,-3.815138339996338,0.0
KRW-XRP,2023-03-07,502.95135498046875,2023-03-10,500.7494812011719,-0.19387054443359375,-0.4377901554107666,0.0
KRW-TRX,2023-03-13,88.94225311279297,2023-03-18,87.55619812011719,-0.6383705139160156,-1.558375358581543,0.0
KRW-BTC,2023-03-13,30096110.0,2023-03-22,36353812.0,8.232597351074219,20.792388916015625,0.0
KRW-ETH,2023-03-13,2166814.75,2023-03-22,2310844.0,2.6183433532714844,6.647050380706787,0.0
KRW-TRX,2023-03-21,88.46387481689453,2023-03-22,79.76010131835938,-3.892333984375,-9.838789939880371,0.0
KRW-TRX,2023-03-22,89.95016479492188,2023-03-22,79.76010131835938,-4.786041259765625,-11.32856559753418,1.0
KRW-ETH,2023-03-26,2356875.5,2023-03-27,2285856.5,-1.2340126037597656,-3.0132710933685303,0.0
KRW-ETH,2023-03-28,2346668.75,2023-03-28,2338830.0,-0.17306900024414062,-0.33403635025024414,1.0
KRW-XRP,2023-03-18,514.6102905273438,2023-04-01,673.6629638671875,12.145767211914062,30.90740394592285,0.0
KRW-BTC,2023-04-03,37765684.0,2023-04-03,36795592.0,-1.1402435302734375,-2.568715810775757,1.0
KRW-XRP,2023-04-11,691.8189086914062,2023-04-12,668.6654663085938,-1.4416084289550781,-3.3467471599578857,0.0
KRW-TRX,2023-04-04,88.1156997680664,2023-04-12,86.35679626464844,-0.8684005737304688,-1.9961297512054443,0.0
KRW-BTC,2023-04-11,40198724.0,2023-04-16,39587196.0,-0.6668624877929688,-1.5212595462799072,0.0
KRW-XRP,2023-04-14,678.0631713867188,2023-04-17,671.6640014648438,-0.413970947265625,-0.9437441825866699,0.0
KRW-ETH,2023-04-18,2761091.75,2023-04-19,2574712.0,-2.8270263671875,-6.75022029876709,0.0
KRW-TRX,2023-04-18,87.28662109375,2023-04-21,86.55669403076172,-0.3684425354003906,-0.8362412452697754,0.0
KRW-TRX,2023-04-26,88.67877197265625,2023-04-26,86.95649719238281,-0.8324928283691406,-1.9421517848968506,1.0
KRW-ETH,2023-05-03,2545502.5,2023-05-04,2507745.5,-0.6218528747558594,-1.4832854270935059,0.0
KRW-ETH,2023-05-05,2536370.5,2023-05-07,2508745.0,-0.4595794677734375,-1.0891735553741455,0.0
KRW-TRX,2023-04-28,88.32233428955078,2023-05-07,92.85354614257812,2.0603599548339844,5.130314826965332,0.0
KRW-TRX,2023-05-10,94.36935424804688,2023-05-10,93.0534439086914,-0.6095390319824219,-1.3944268226623535,1.0
KRW-BTC,2023-05-21,36635216.0,2023-05-21,36032972.0,-0.7086296081542969,-1.6438961029052734,1.0
KRW-XRP,2023-05-17,615.079833984375,2023-05-22,617.6909790039062,0.15216827392578125,0.4245162010192871,0.0
KRW-ETH,2023-05-23,2460005.75,2023-05-24,2418790.0,-0.6977958679199219,-1.6754329204559326,0.0
KRW-TRX,2023-05-12,93.04561614990234,2023-05-26,101.9489974975586,3.8677825927734375,9.56883430480957,0.0
KRW-ETH,2023-05-26,2459629.75,2023-06-01,2483757.5,0.3841972351074219,0.9809494018554688,0.0
KRW-ETH,2023-06-02,2521428.25,2023-06-03,2505746.5,-0.27813720703125,-0.6219387054443359,0.0
KRW-ETH,2023-06-04,2523879.5,2023-06-04,2500749.0,-0.4197578430175781,-0.9164631366729736,1.0
KRW-XRP,2023-05-29,653.4615478515625,2023-06-05,677.6610107421875,1.5077133178710938,3.7032723426818848,0.0
KRW-XRP,2023-06-22,665.868408203125,2023-06-25,648.6754760742188,-1.0937118530273438,-2.582031488418579,0.0
KRW-XRP,2023-06-25,659.9028930664062,2023-06-25,648.6754760742188,-0.7285041809082031,-1.7013728618621826,1.0
KRW-ETH,2023-06-21,2385586.75,2023-06-26,2464767.0,1.3584136962890625,3.319108486175537,0.0
KRW-BTC,2023-06-19,34701584.0,2023-06-28,39999988.0,6.323772430419922,15.26848030090332,0.0
KRW-TRX,2023-06-21,94.31456756591797,2023-07-02,99.94999694824219,2.4620819091796875,5.975139141082764,0.0
KRW-BTC,2023-06-30,41147976.0,2023-07-04,40589696.0,-0.611724853515625,-1.3567626476287842,0.0
KRW-TRX,2023-07-03,102.510498046875,2023-07-04,100.94950103759766,-0.6865768432617188,-1.5227675437927246,0.0
KRW-ETH,2023-07-02,2586207.75,2023-07-05,2529734.5,-0.975067138671875,-2.183634042739868,0.0
KRW-XRP,2023-07-02,639.3829956054688,2023-07-05,631.6839599609375,-0.5474853515625,-1.2041330337524414,0.0
